[2017-09-21 16:36:38,404][ERROR][com.leocool.sgland.Server$IAPRequestHandler] java.lang.NullPointerException
[2017-09-21 16:38:39,950][ERROR][com.leocool.sgland.Server$IAPRequestHandler] java.lang.NullPointerException
[2017-09-21 16:40:10,397][ERROR][com.leocool.sgland.Server$IAPRequestHandler] java.lang.NullPointerException
[2017-09-21 16:41:34,184][ERROR][com.leocool.sgland.Server$IAPRequestHandler] java.lang.NullPointerException
[2017-09-21 16:42:16,689][ERROR][com.leocool.sgland.Server$IAPRequestHandler] java.lang.NullPointerException
[2017-09-21 16:42:17,308][ERROR][com.leocool.sgland.Server$IAPRequestHandler] java.lang.NullPointerException
[2017-09-21 16:48:17,654][ERROR][com.leocool.sgland.Server$IAPRequestHandler] java.lang.NullPointerException
[2017-09-21 16:48:19,473][INFO ][com.leocool.sgland.Pay$LocalPay] [amount=60, orderId=20170921164956LIW8AO, regionId=10001, price=6, purchaseId=759, goodsName=60宝石, userId=66]
[2017-09-30 11:23:28,754][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1316_212_6480, amount=6480, orderId=20170930112257H4VWNX, regionId=10001, price=648, purchaseId=1316, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:29,287][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1317_212_6480, amount=6480, orderId=20170930112258RE15IT, regionId=10001, price=648, purchaseId=1317, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:29,637][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1318_212_6480, amount=6480, orderId=20170930112258NBVYTU, regionId=10001, price=648, purchaseId=1318, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:29,901][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1319_212_6480, amount=6480, orderId=20170930112258AJ46OP, regionId=10001, price=648, purchaseId=1319, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:30,211][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1320_212_6480, amount=6480, orderId=20170930112259MS3TUB, regionId=10001, price=648, purchaseId=1320, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:30,399][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1321_212_6480, amount=6480, orderId=20170930112259ZJRZKU, regionId=10001, price=648, purchaseId=1321, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:33,217][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1322_212_6480, amount=6480, orderId=20170930112302EUUQEE, regionId=10001, price=648, purchaseId=1322, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:33,972][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1323_212_6480, amount=6480, orderId=20170930112302HZBV14, regionId=10001, price=648, purchaseId=1323, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:34,261][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1324_212_6480, amount=6480, orderId=201709301123033BN9LG, regionId=10001, price=648, purchaseId=1324, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:34,535][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1325_212_6480, amount=6480, orderId=20170930112303UWRPNN, regionId=10001, price=648, purchaseId=1325, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:34,771][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1326_212_6480, amount=6480, orderId=20170930112303FJPCQU, regionId=10001, price=648, purchaseId=1326, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:35,018][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1327_212_6480, amount=6480, orderId=201709301123037G4E87, regionId=10001, price=648, purchaseId=1327, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:35,259][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1328_212_6480, amount=6480, orderId=20170930112304WE8U4M, regionId=10001, price=648, purchaseId=1328, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:35,519][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1329_212_6480, amount=6480, orderId=2017093011230467UC3X, regionId=10001, price=648, purchaseId=1329, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:35,763][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1330_212_6480, amount=6480, orderId=201709301123041P681I, regionId=10001, price=648, purchaseId=1330, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:35,990][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1331_212_6480, amount=6480, orderId=20170930112304ZQCTPS, regionId=10001, price=648, purchaseId=1331, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:36,227][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1332_212_6480, amount=6480, orderId=20170930112305FT1ZRU, regionId=10001, price=648, purchaseId=1332, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:36,436][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1333_212_6480, amount=6480, orderId=20170930112305QOIPK1, regionId=10001, price=648, purchaseId=1333, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:36,634][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1334_212_6480, amount=6480, orderId=20170930112305N3NB4K, regionId=10001, price=648, purchaseId=1334, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:36,813][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1335_212_6480, amount=6480, orderId=20170930112305TJUZFX, regionId=10001, price=648, purchaseId=1335, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:37,052][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1336_212_6480, amount=6480, orderId=20170930112305E6RLI5, regionId=10001, price=648, purchaseId=1336, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:37,300][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1337_212_6480, amount=6480, orderId=201709301123068PSWVS, regionId=10001, price=648, purchaseId=1337, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:37,512][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1338_212_6480, amount=6480, orderId=20170930112306PVR424, regionId=10001, price=648, purchaseId=1338, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:37,706][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1339_212_6480, amount=6480, orderId=20170930112306DDIEQA, regionId=10001, price=648, purchaseId=1339, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:37,897][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1340_212_6480, amount=6480, orderId=201709301123061V9OFF, regionId=10001, price=648, purchaseId=1340, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:38,075][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1341_212_6480, amount=6480, orderId=201709301123067CFDQS, regionId=10001, price=648, purchaseId=1341, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:38,262][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1342_212_6480, amount=6480, orderId=20170930112307KXRDLK, regionId=10001, price=648, purchaseId=1342, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:38,420][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1343_212_6480, amount=6480, orderId=20170930112307T5TBXK, regionId=10001, price=648, purchaseId=1343, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:38,653][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1344_212_6480, amount=6480, orderId=201709301123076TN8S9, regionId=10001, price=648, purchaseId=1344, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:38,768][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1345_212_6480, amount=6480, orderId=20170930112307P1O58K, regionId=10001, price=648, purchaseId=1345, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:38,921][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1346_212_6480, amount=6480, orderId=20170930112307VMTA4C, regionId=10001, price=648, purchaseId=1346, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:39,098][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1347_212_6480, amount=6480, orderId=20170930112307WRT4NG, regionId=10001, price=648, purchaseId=1347, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:39,280][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1348_212_6480, amount=6480, orderId=2017093011230841Z9PY, regionId=10001, price=648, purchaseId=1348, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:39,445][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1349_212_6480, amount=6480, orderId=20170930112308RNOXXH, regionId=10001, price=648, purchaseId=1349, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:39,633][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1350_212_6480, amount=6480, orderId=201709301123088ZAX49, regionId=10001, price=648, purchaseId=1350, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:39,798][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1351_212_6480, amount=6480, orderId=20170930112308R4Q8BN, regionId=10001, price=648, purchaseId=1351, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:39,956][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1352_212_6480, amount=6480, orderId=201709301123085U1MPR, regionId=10001, price=648, purchaseId=1352, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:40,170][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1353_212_6480, amount=6480, orderId=20170930112309IBF7Z6, regionId=10001, price=648, purchaseId=1353, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:40,309][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1354_212_6480, amount=6480, orderId=2017093011230955RP75, regionId=10001, price=648, purchaseId=1354, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:40,473][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1355_212_6480, amount=6480, orderId=20170930112309SRGFFN, regionId=10001, price=648, purchaseId=1355, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:40,685][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1356_212_6480, amount=6480, orderId=20170930112309AR2FR7, regionId=10001, price=648, purchaseId=1356, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:40,801][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1357_212_6480, amount=6480, orderId=20170930112309U5FI2A, regionId=10001, price=648, purchaseId=1357, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:40,981][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1358_212_6480, amount=6480, orderId=201709301123092EKN4S, regionId=10001, price=648, purchaseId=1358, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:41,132][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1359_212_6480, amount=6480, orderId=20170930112310Y4BH66, regionId=10001, price=648, purchaseId=1359, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:41,293][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1360_212_6480, amount=6480, orderId=20170930112310I7RQCJ, regionId=10001, price=648, purchaseId=1360, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:41,465][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1361_212_6480, amount=6480, orderId=20170930112310AEOVN7, regionId=10001, price=648, purchaseId=1361, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:41,639][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1362_212_6480, amount=6480, orderId=20170930112310AIPP7B, regionId=10001, price=648, purchaseId=1362, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:41,814][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1363_212_6480, amount=6480, orderId=20170930112310AOFY5K, regionId=10001, price=648, purchaseId=1363, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:41,989][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1364_212_6480, amount=6480, orderId=201709301123109ZGEXK, regionId=10001, price=648, purchaseId=1364, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:42,147][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1365_212_6480, amount=6480, orderId=20170930112311GEKXKG, regionId=10001, price=648, purchaseId=1365, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:42,317][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1366_212_6480, amount=6480, orderId=20170930112311AEFIK8, regionId=10001, price=648, purchaseId=1366, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:42,513][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1367_212_6480, amount=6480, orderId=2017093011231148DN2M, regionId=10001, price=648, purchaseId=1367, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:42,664][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1368_212_6480, amount=6480, orderId=201709301123114HBW54, regionId=10001, price=648, purchaseId=1368, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:42,861][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1369_212_6480, amount=6480, orderId=20170930112311Y47HCM, regionId=10001, price=648, purchaseId=1369, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:43,019][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1370_212_6480, amount=6480, orderId=20170930112311B3JGZN, regionId=10001, price=648, purchaseId=1370, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:43,179][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1371_212_6480, amount=6480, orderId=20170930112312OTTUER, regionId=10001, price=648, purchaseId=1371, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:43,372][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1372_212_6480, amount=6480, orderId=20170930112312E4IKT1, regionId=10001, price=648, purchaseId=1372, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:43,564][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1373_212_6480, amount=6480, orderId=20170930112312YUZT66, regionId=10001, price=648, purchaseId=1373, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:43,753][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1374_212_6480, amount=6480, orderId=20170930112312KJRO47, regionId=10001, price=648, purchaseId=1374, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:43,880][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1375_212_6480, amount=6480, orderId=20170930112312LXODR2, regionId=10001, price=648, purchaseId=1375, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:44,083][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1376_212_6480, amount=6480, orderId=20170930112312OION83, regionId=10001, price=648, purchaseId=1376, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:44,242][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1377_212_6480, amount=6480, orderId=2017093011231339Y2M7, regionId=10001, price=648, purchaseId=1377, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:44,432][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1378_212_6480, amount=6480, orderId=20170930112313JMK2SY, regionId=10001, price=648, purchaseId=1378, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:44,617][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1379_212_6480, amount=6480, orderId=20170930112313ZY62XQ, regionId=10001, price=648, purchaseId=1379, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:44,796][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1380_212_6480, amount=6480, orderId=201709301123134NECJ1, regionId=10001, price=648, purchaseId=1380, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:45,109][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1381_212_6480, amount=6480, orderId=20170930112314IHAT7U, regionId=10001, price=648, purchaseId=1381, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:45,301][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1382_212_6480, amount=6480, orderId=20170930112314573O5V, regionId=10001, price=648, purchaseId=1382, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:45,479][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1383_212_6480, amount=6480, orderId=20170930112314742YE5, regionId=10001, price=648, purchaseId=1383, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:45,665][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1384_212_6480, amount=6480, orderId=20170930112314Q8WYVX, regionId=10001, price=648, purchaseId=1384, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:45,836][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1385_212_6480, amount=6480, orderId=20170930112314MSPEDX, regionId=10001, price=648, purchaseId=1385, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:46,031][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1386_212_6480, amount=6480, orderId=20170930112314DVDIIC, regionId=10001, price=648, purchaseId=1386, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:46,213][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1387_212_6480, amount=6480, orderId=20170930112315NVRNWU, regionId=10001, price=648, purchaseId=1387, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:46,385][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1388_212_6480, amount=6480, orderId=201709301123158R7CTC, regionId=10001, price=648, purchaseId=1388, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:46,591][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1389_212_6480, amount=6480, orderId=20170930112315N7WION, regionId=10001, price=648, purchaseId=1389, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:46,709][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1390_212_6480, amount=6480, orderId=20170930112315FHDB89, regionId=10001, price=648, purchaseId=1390, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:46,889][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1391_212_6480, amount=6480, orderId=20170930112315MYK1KM, regionId=10001, price=648, purchaseId=1391, goodsName=6480宝石, userId=212]
[2017-09-30 11:23:47,097][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1392_212_6480, amount=6480, orderId=20170930112315SASACN, regionId=10001, price=648, purchaseId=1392, goodsName=6480宝石, userId=212]
[2017-09-30 11:40:51,748][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1393_212_6480, amount=6480, orderId=20170930114020UATT4S, regionId=10001, price=648, purchaseId=1393, goodsName=6480宝石, userId=212]
[2017-09-30 11:40:55,435][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1394_212_980, amount=980, orderId=201709301140246Z64PJ, regionId=10001, price=98, purchaseId=1394, goodsName=980宝石, userId=212]
[2017-09-30 11:41:03,033][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1395_212_6480, amount=6480, orderId=20170930114031ZR11O3, regionId=10001, price=648, purchaseId=1395, goodsName=6480宝石, userId=212]
[2017-09-30 11:42:15,765][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1396_212_60, amount=60, orderId=20170930114144PT9DHZ, regionId=10001, price=6, purchaseId=1396, goodsName=60宝石, userId=212]
[2017-09-30 11:42:23,095][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1397_212_60, amount=60, orderId=2017093011415153Y7LB, regionId=10001, price=6, purchaseId=1397, goodsName=60宝石, userId=212]
[2017-09-30 11:55:55,721][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1398_212_60, amount=60, orderId=20170930115524MLUFD7, regionId=10001, price=6, purchaseId=1398, goodsName=60宝石, userId=212]
[2017-09-30 11:55:57,906][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1399_212_60, amount=60, orderId=20170930115526WDFBHR, regionId=10001, price=6, purchaseId=1399, goodsName=60宝石, userId=212]
[2017-10-12 11:18:07,369][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1477_214_60, amount=60, orderId=20171012111809CITJL1, regionId=10001, price=6, purchaseId=1477, regionName=决斗城市(yhk), goodsName=60宝石, userId=214]
[2017-10-12 11:18:12,204][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1478_214_6480, amount=6480, orderId=20171012111814PCYQNQ, regionId=10001, price=648, purchaseId=1478, regionName=决斗城市(yhk), goodsName=6480宝石, userId=214]
[2017-10-12 11:18:13,093][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1479_214_6480, amount=6480, orderId=20171012111815BWV6B3, regionId=10001, price=648, purchaseId=1479, regionName=决斗城市(yhk), goodsName=6480宝石, userId=214]
[2017-10-12 11:18:14,113][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1480_214_6480, amount=6480, orderId=20171012111816YJCHHM, regionId=10001, price=648, purchaseId=1480, regionName=决斗城市(yhk), goodsName=6480宝石, userId=214]
[2017-10-12 11:18:14,917][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1481_214_6480, amount=6480, orderId=201710121118163FVRZL, regionId=10001, price=648, purchaseId=1481, regionName=决斗城市(yhk), goodsName=6480宝石, userId=214]
[2017-10-12 11:18:15,810][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1482_214_6480, amount=6480, orderId=20171012111817N2IL22, regionId=10001, price=648, purchaseId=1482, regionName=决斗城市(yhk), goodsName=6480宝石, userId=214]
[2017-10-12 11:18:16,571][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1483_214_6480, amount=6480, orderId=20171012111818XC4Z75, regionId=10001, price=648, purchaseId=1483, regionName=决斗城市(yhk), goodsName=6480宝石, userId=214]
[2017-10-12 11:18:17,147][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1484_214_6480, amount=6480, orderId=20171012111819WTCU8K, regionId=10001, price=648, purchaseId=1484, regionName=决斗城市(yhk), goodsName=6480宝石, userId=214]
[2017-10-12 11:18:17,666][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1485_214_6480, amount=6480, orderId=20171012111819EEKS68, regionId=10001, price=648, purchaseId=1485, regionName=决斗城市(yhk), goodsName=6480宝石, userId=214]
[2017-10-12 11:18:18,270][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1486_214_6480, amount=6480, orderId=20171012111820LTA4RK, regionId=10001, price=648, purchaseId=1486, regionName=决斗城市(yhk), goodsName=6480宝石, userId=214]
[2017-10-12 11:18:19,579][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10001_1487_214_6480, amount=6480, orderId=20171012111821TY3DRC, regionId=10001, price=648, purchaseId=1487, regionName=决斗城市(yhk), goodsName=6480宝石, userId=214]
[2017-10-12 15:36:44,407][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10002_1460_236_60, amount=60, orderId=20171012153645XRWVHB, regionId=10002, price=6, purchaseId=1460, regionName=决斗城市(jht), goodsName=60宝石, userId=236]
[2017-10-12 15:36:48,730][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10002_1461_236_6480, amount=6480, orderId=201710121536503CGS7B, regionId=10002, price=648, purchaseId=1461, regionName=决斗城市(jht), goodsName=6480宝石, userId=236]
[2017-10-12 15:36:49,725][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10002_1462_236_6480, amount=6480, orderId=20171012153651X4F57M, regionId=10002, price=648, purchaseId=1462, regionName=决斗城市(jht), goodsName=6480宝石, userId=236]
[2017-10-12 15:36:50,435][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10002_1463_236_6480, amount=6480, orderId=201710121536518QMSUK, regionId=10002, price=648, purchaseId=1463, regionName=决斗城市(jht), goodsName=6480宝石, userId=236]
[2017-10-12 15:37:37,661][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10002_1464_236_6480, amount=6480, orderId=20171012153739NA2EN6, regionId=10002, price=648, purchaseId=1464, regionName=决斗城市(jht), goodsName=6480宝石, userId=236]
[2017-10-12 15:37:37,930][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10002_1465_236_6480, amount=6480, orderId=20171012153739QRVR5N, regionId=10002, price=648, purchaseId=1465, regionName=决斗城市(jht), goodsName=6480宝石, userId=236]
[2017-10-12 15:37:38,099][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10002_1466_236_6480, amount=6480, orderId=20171012153739BNBG25, regionId=10002, price=648, purchaseId=1466, regionName=决斗城市(jht), goodsName=6480宝石, userId=236]
[2017-10-12 15:37:38,277][INFO ][com.leocool.sgland.Pay$LocalPay] [ext=10002_1467_236_6480, amount=6480, orderId=20171012153739NGO16S, regionId=10002, price=648, purchaseId=1467, regionName=决斗城市(jht), goodsName=6480宝石, userId=236]
[2017-10-16 18:07:28,196][INFO ][com.leocool.sgland.Pay$sinaPay] sign error
[2017-10-16 18:07:28,206][ERROR][com.leocool.sgland.Server$IAPRequestHandler] java.lang.Exception: 校验失败
[2017-10-16 18:08:33,053][INFO ][com.leocool.sgland.Pay$sinaPay] sign error
[2017-10-16 18:08:33,063][ERROR][com.leocool.sgland.Server$IAPRequestHandler] java.lang.Exception: 校验失败
[2017-10-16 18:11:16,939][INFO ][com.leocool.sgland.Pay$sinaPay] [order_uid=3878515894, amount=1, pt=10001_1759_3623_60, actual_amount=1, source=2682085441, order_id=sng33F3036iTbZ1]
[2017-10-16 18:11:16,962][ERROR][com.leocool.sgland.Server$IAPRequestHandler] java.lang.Exception: SINA10001 is down
[2017-10-17 10:04:32,453][INFO ][com.leocool.sgland.Pay$sinaPay] [order_uid=3878515894, amount=1, pt=10001_1761_3623_60, actual_amount=1, source=2682085441, order_id=sng339BIttvV00O]
[2017-10-17 10:04:32,475][ERROR][com.leocool.sgland.Server$IAPRequestHandler] java.lang.Exception: SINA10001 is down
[2017-10-17 10:05:48,878][INFO ][com.leocool.sgland.Pay$sinaPay] order duplicate: sng339BIttvV00O
[2017-10-17 10:05:48,879][ERROR][com.leocool.sgland.Server$IAPRequestHandler] java.lang.Exception: 重复订单
[2017-10-17 10:06:42,431][INFO ][com.leocool.sgland.Pay$sinaPay] [order_uid=3878515894, amount=1, pt=10001_1761_3623_60, actual_amount=1, source=2682085441, order_id=sng339BIttvV00O]
[2017-10-17 10:06:42,456][ERROR][com.leocool.sgland.Server$IAPRequestHandler] java.lang.Exception: SINA10001 is down
